business_id,name,categories,avg_stars
SS4HgxPnEgF3cFPQFNDI1g,Charlie's Cheesesteak Deli,"['Cheesesteaks', 'Restaurants', 'Delis', 'Chicken Wings']",4.0
Nw24O7pZTBKtQ9_DFUiRgA,Eis Cream Cafe,"['Cafes', 'Donuts', 'Food', 'Restaurants', 'Desserts', 'Ice Cream & Frozen Yogurt']",4.5
Ehy00JWQixgoXzisVKhvag,Cucina by Wolfgang Puck,"['Italian', 'Restaurants', 'Pizza']",4.0
Q6kZqLHy-ikjMW-lBCXnKA,Tequileria Grille,"['Tex-Mex', 'Specialty Food', 'Food', 'Ethnic Food', 'Restaurants', 'Imported Food']",2.0
VNOz_tOw_Hz3FAJeEHb_yg,Pyaar India Restaurant,"['Indian', 'Restaurants']",3.0
KWxTv7S3cWaMhv3QiW5C2g,La Tapenade Mediterranean Cafe,"['Food', 'Restaurants', 'Mediterranean']",2.0
DZN44_XFktITlIUec4H69w,Chicago Tasty Dogs,"['Hot Dogs', 'American (New)', 'Restaurants']",3.0
ZfBKZPd2rdpW19m91YnHXw,Broadway Pizzeria,"['Restaurants', 'Pizza']",4.5
opwxvFwYTppE0JgfM4FBlw,Pumi Express,"['Chinese', 'Restaurants']",3.0
Nx2qOQBY9QGJnzcuPO9yyw,Decatur Drug Store Coffee Shop,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",3.5
VsIx1NnhM5PA8prJjIZNYg,Mermaid Restaurant & Lounge,"['Restaurants', 'Nightlife', 'Bars', 'Lounges']",3.5
cgZOP1ZUBOZmEQMSJ53oiQ,Chef Marc's Trattoria,"['Restaurants', 'Seafood', 'Italian', 'Steakhouses']",4.5
A81a8oV8DAxnGLY2_r8dUQ,Tapioca Express,"['Restaurants', 'Juice Bars & Smoothies', 'Bubble Tea', 'Food', 'Coffee & Tea']",3.5
5t9kTG9DakuamJgY65HA7w,La Casona Bar & Grill,"['Restaurants', 'Mexican', 'Nightlife', 'Seafood', 'Dance Clubs', 'Latin American', 'Bars', 'Salvadoran']",2.5
1Df5WnLX3DqN6ymlhqznaQ,Roy's Restaurant,"['Seafood', 'Hawaiian', 'Steakhouses', 'Sushi Bars', 'Asian Fusion', 'Restaurants']",4.5
inuW6Gl02Mf8G5RRk39_lw,Chada Street,"['Restaurants', 'Bars', 'Desserts', 'Thai', 'Wine Bars', 'Nightlife', 'Food']",4.0
jCNBZnkIFv_0omLVTgNR6Q,Pure Indian Cuisine,"['Restaurants', 'Indian']",4.5
YrHVGQ8_Dcs5xCe78CvGmA,McDonald's,"['Fast Food', 'Burgers', 'Restaurants']",3.0
2sx52lDoiEtef7xgPCaoBw,VegeNation,"['Vegan', 'Bars', 'Nightlife', 'Wine Bars', 'Restaurants', 'Sandwiches', 'Vegetarian', 'Live/Raw Food', 'Waffles']",4.5
FfHpj1QcW510pA3CS354xw,The Coffee Shop,"['Comfort Food', 'Breakfast & Brunch', 'Beauty & Spas', 'Food', 'Coffee & Tea', 'American (Traditional)', 'Restaurants', 'Hotels', 'Arts & Entertainment', 'Day Spas', 'Event Planning & Services', 'Casinos', 'Hotels & Travel']",2.5
0QSnurP5Ibor2zepJmEIlw,Tacos La Mexicana,"['Food', 'Food Delivery Services', 'Restaurants', 'Mexican']",4.0
q6LaVR4FlIyRC9yWIW5IXg,Towers Deli,"['Restaurants', 'Delis']",3.5
K-0pdH5hZQVeoUmYSNygQw,El Ausente,"['Restaurants', 'Mexican']",4.5
ET8WuErpImo0zxS673gLxw,Rachel's Kitchen,"['Cafes', 'Restaurants', 'Food', 'American (Traditional)', 'Vegetarian', 'Comfort Food', 'American (New)', 'Juice Bars & Smoothies']",4.0
ZcNe9rEAZVObPKFwtM8XaA,Pupusería El Zunzal,"['Latin American', 'Restaurants']",3.0
vmg_VdqXVOVhUoacU2pfdw,The Bar @ Las Vegas Blvd & Wigwam,"['Bars', 'Sports Bars', 'Restaurants', 'Pubs', 'American (Traditional)', 'Nightlife']",4.0
hroo5nOO8b9QhHX0GLg7oA,Pho So 1,"['Restaurants', 'Vietnamese', 'Thai']",3.5
wuQDMDlqM17jQNo0lYQZ7g,Park on Fremont,"['American (New)', 'Breakfast & Brunch', 'Bars', 'Nightlife', 'Gastropubs', 'Lounges', 'Restaurants']",4.0
Fanu7vgveGy1LyLV8R9aMA,Indian Theme Bistro印第安啤酒屋,"['Restaurants', 'Barbeque', 'Bars', 'Chinese', 'Nightlife', 'Pubs', 'Szechuan', 'Indian', 'Karaoke']",5.0
U7xPpLet56Zhi5GDZNlmoA,Round Table Pizza,"['Pizza', 'Buffets', 'Restaurants']",3.5
QkC0u0KSf6yIi_Xn2ks2ZA,Chow Time,"['Food', 'Barbeque', 'Restaurants', 'Food Trucks']",3.0
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,"['Breakfast & Brunch', 'Venues & Event Spaces', 'Event Planning & Services', 'Restaurants', 'French', 'Cafes', 'Bakeries', 'Food']",4.0
5pmZjodq-9PZ0gDn5epHVw,Crustacean Restaurant,"['Restaurants', 'Seafood', 'Asian Fusion']",4.0
o5TNm5Iaah14KtOqjkGcxg,Goldfinger's Bar & Grille,"['Restaurants', 'American (Traditional)']",2.5
o5nPu-ITfZ2OYx-6cU3moQ,Beanz Coffee Cafe,"['Restaurants', 'Coffee & Tea', 'Cafes', 'Food']",4.0
Wo_ZL7I3hS-eW6pJWg1V8A,Church's Chicken,"['Restaurants', 'Chicken Wings']",2.0
6JTxM3pZAaiauddFu88VpA,Café Casera,"['Cafes', 'Mexican', 'Restaurants']",4.5
pXYkQYvoy3z6avJSNeF9Uw,The HideAway,"['American (Traditional)', 'Restaurants', 'Bars', 'Music Venues', 'Arts & Entertainment', 'Nightlife']",4.0
OaM2Bjeo2Ftt84ruTrzPNQ,Wings Restaurants,"['Chicken Wings', 'Restaurants']",3.5
PelhNV5WsvEJjhUShubLvQ,La Mexicana Bakery & Deli,"['Restaurants', 'Bakeries', 'Food', 'Mexican']",4.0
3h5jLa-kbHg0cL7v9En0Lg,Firelight Buffet,"['Restaurants', 'Buffets']",3.0
dupc1Q5bl1gwTheS1ZqEig,SuperBook Deli,"['Sandwiches', 'Nightlife', 'Bars', 'Delis', 'American (New)', 'Restaurants']",2.5
cRTMAbJiyd6xJ9eKj357YQ,Best Burger,"['Restaurants', 'Burgers']",3.5
SGHTKGDcNXwdtw-ZMNbrcg,Bollywood Grill Indian Cusine,"['Restaurants', 'Pakistani', 'Indian']",3.0
Fj0zObYm5McHcbtE6MSU0A,Asian Garden,"['Chinese', 'Restaurants', 'Thai']",3.5
EUskCVPgHoIGl3Ao0VUNLA,Fernandez Hot-Dogs,"['Hot Dogs', 'Restaurants', 'Food', 'Food Trucks']",5.0
CVt6kBVBABSq-NA_FZfrVw,Shawarma Vegas,"['Restaurants', 'Kosher', 'Middle Eastern']",4.0
x2Y_MD5pCTRyaf9dD_ZpGw,Teriyaki Madness,"['Japanese', 'Restaurants', 'Hawaiian', 'Asian Fusion']",3.0
ueko6OhJaHNDy1Ynfrb3vw,Chicken Now Venetian,"['Restaurants', 'Chicken Wings']",3.0
cyV6Y8eOgpDTtdJQnB6FaA,ESPN Zone,"['Restaurants', 'Nightlife', 'Arts & Entertainment', 'Arcades', 'Sports Bars', 'Bars']",3.5
hYX0z2C6Th5XmcrKOP31fQ,Double Helix Wine & Whiskey Lounge,"['Bars', 'Restaurants', 'Tapas/Small Plates', 'American (New)', 'Nightlife', 'Lounges', 'Wine Bars', 'Tapas Bars', 'Cocktail Bars']",4.0
Ksz-HV_hafeeEQe9Zaos_Q,World Noodle,"['Chinese', 'Asian Fusion', 'Restaurants']",3.5
-WQhVJnBmyapFn0digQJwg,FruitLand Las Vegas,"['Farmers Market', 'Specialty Food', 'Restaurants', 'Health Markets', 'Grocery', 'Desserts', 'Gluten-Free', 'Food', 'Fruits & Veggies']",4.5
uGW5mFIm62PFF8bpk0wiMg,Romaine Empire,"['Restaurants', 'Sandwiches', 'Food Court', 'Salad', 'Seafood']",3.5
hvqcMFMiCiuW_O2aQM7x5w,Ambrosia Café,"['Mediterranean', 'Restaurants']",3.5
6bDpJirSVqt-NXz04vJ8ug,Burger Palace,"['Burgers', 'Restaurants']",2.0
eHXUyMf64ynMzHaf0LdGgg,Tups Specialty Sandwiches,"['Restaurants', 'Delis', 'American (Traditional)', 'Sandwiches']",4.5
20P1JukOLfR023mnrDeXlw,Carl's Jr,"['Food', 'Mexican', 'Restaurants', 'Fast Food', 'Desserts']",3.0
LEzaRCdhDfO2eM75HZNnUQ,Blue Sea Sushi and Izakaya,"['Restaurants', 'Japanese', 'Sushi Bars']",4.0
nK7JeIqdBli3umEhBIh33g,Lucio Ristorante,"['Restaurants', 'Italian']",4.0
Ic8re_L0sDJkj3kwDTkahg,HARRY O's BBQ,"['Barbeque', 'Restaurants']",2.5
966W5oXOBW0ZWhNYy0yjcA,Wendy's Noodle Cafe,"['Restaurants', 'Noodles', 'Chinese']",4.0
qRymrsLmlA34bC8PvNoujg,Market Grille Cafe,"['Caterers', 'Greek', 'Event Planning & Services', 'Restaurants', 'Mediterranean', 'Italian']",4.0
3aKRYHFXMjKiaSAsVH4qiw,Neros,"['Steakhouses', 'Seafood', 'Restaurants']",3.5
H5Y6o9H4rtxbHJFgLqI6Fw,Chili's,"['Restaurants', 'Bars', 'Tex-Mex', 'Nightlife', 'American (Traditional)']",3.0
rHmILK3NBQWiRQMr9Sk8ew,PT's,"['Pubs', 'American (New)', 'Bars', 'Nightlife', 'Sports Bars', 'Restaurants']",4.0
MDSQf7tnGLjeOcujX5DjHA,Island Style B.B.Q.,"['Restaurants', 'Barbeque', 'Hawaiian']",2.5
F3oDNZGUJBIHHy4wQ5jRGw,Dairy Queen,"['Ice Cream & Frozen Yogurt', 'Restaurants', 'Fast Food', 'Desserts', 'Food']",2.0
EyoTq9dd4oKXhXND_imOzA,Sweet Poké,"['Asian Fusion', 'Restaurants', 'Sushi Bars', 'Hawaiian']",4.5
KmvwcEle06KNfNhyV-QO1A,LaBella's Pizzeria,"['Pizza', 'Restaurants']",4.0
SwlY-14bP08sG248yfoBgQ,Dona Norma Restaurant,"['Restaurants', 'Latin American']",4.0
qDxzLG96jUuH0F8NmX1rJg,Oming's Kitchen,"['Event Planning & Services', 'Food', 'Filipino', 'Caterers', 'Barbeque', 'Restaurants', 'Food Trucks', 'Street Vendors']",4.5
sjO0HUb3VdYGQdHxrTnKUw,Del Taco,"['Mexican', 'Restaurants']",3.0
vWFhRvHVIJAzIeOX4g_YcA,Original Tommy's,"['Burgers', 'Restaurants']",3.0
GxQGCl4hX6nbRdSYH9egEw,Meat Chix And Wieners,"['Burgers', 'American (Traditional)', 'Restaurants', 'Chicken Wings']",3.5
q8zJESZE4ywTGS2pEQIrGQ,La Choza,"['Mexican', 'Restaurants']",3.5
CqVdLcbyZzfAjeCD1qEBZQ,Kailyn's Diner,"['American (Traditional)', 'Diners', 'Restaurants', 'Burgers', 'Breakfast & Brunch']",4.5
rTN9PfZFa3vmfyPZd-u9sw,O'Aces Bar & Grill,"['American (Traditional)', 'Bars', 'Nightlife', 'Sports Bars', 'Restaurants']",3.5
Se-co1eXBho5A4YwMfKMIQ,Griddlecakes,"['Breakfast & Brunch', 'Salad', 'Restaurants', 'Sandwiches']",4.0
YDrHSEW-O-XLz4DckcyMzw,The New Jugoo,"['Szechuan', 'Restaurants', 'Chinese']",3.0
oTUpxF_E9D1n_LhN5N0NXg,Popeyes Louisiana Kitchen,"['Fast Food', 'Restaurants', 'American (Traditional)', 'Chicken Wings']",2.0
u3nwislXMKKwkpHAXAArbQ,KJ Kitchen,"['Restaurants', 'Chinese']",3.5
xwoM2Zc38DFKv3-8dCU8Pw,Manhattan Pizza IV,"['Restaurants', 'Pizza']",3.0
wkKlpSx3OcoGJiv7p8VZzw,Sparrow + Wolf,"['Restaurants', 'American (New)', 'Nightlife', 'Cocktail Bars', 'Bars']",4.5
NRn6yqCq3yAh7NtKBt79xQ,Martorano's,"['Restaurants', 'Italian']",3.5
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,"['Restaurants', 'Seafood', 'Greek']",4.0
d9N9po3OjG4AjyxOylFnmQ,Del Taco,"['Restaurants', 'Mexican']",3.0
rt-aQTkNfILbxBuATdJ1dA,American Coney Island Chili Dogs,"['Fast Food', 'Hot Dogs', 'Restaurants']",3.5
UT6L3b7Zll_nvRidijiDSA,Five50 Pizza Bar,"['Restaurants', 'Pizza']",4.0
HoLRI8TigyvNfIHdQ4ChDA,Taco Bell,"['Mexican', 'Fast Food', 'Restaurants', 'Tex-Mex']",3.0
-LyGT6bztmvWd3_pa93YDg,Flame Kabob,"['Persian/Iranian', 'Restaurants', 'Middle Eastern']",3.0
6r8YOdxoNYfkEfqxl-nO1A,Subway,"['Restaurants', 'Fast Food', 'Sandwiches']",2.0
PrFfdw7WuGAnrkyAIzX65g,Subway,"['Fast Food', 'Soup', 'Restaurants', 'Sandwiches']",3.0
Vg882kGIzNZdz3CFpTQBBA,Touch of Aloha Local Kine Grindz,"['Hawaiian', 'Restaurants']",4.0
45m_xaD3A1saWNjVDahECQ,Narita Sushi Bar,"['Japanese', 'Restaurants']",3.5
w_A1qFeQ3vOl7o4kdBxPXA,Muse Asian Cuisine & Lounge,"['Food', 'Nightlife', 'Karaoke', 'Coffee & Tea', 'Bars', 'Cafes', 'Lounges', 'Restaurants', 'Asian Fusion']",3.5
MU1PQ5CWuV0OKKOeI7jx6Q,Popeyes Louisiana Kitchen,"['Chicken Wings', 'Restaurants', 'Fast Food', 'Southern']",2.5
p7Y09Xv3wDUyROO00UhzNQ,Pizza Hut,"['Chicken Wings', 'Restaurants', 'Pizza']",1.5
IMIVelJKQ5fuqyFMFbzK-w,Jammin Jerk Hut,"['Restaurants', 'Food', 'Specialty Food', 'Ethnic Food', 'Caribbean']",3.0
9AnvV8V-UvA_rFhMCr_Dlw,Mint Indian Bistro,"['Halal', 'Vegan', 'Restaurants', 'Indian']",4.0
9virZ-ORrLHsv0p8EORxeg,Dairy Queen,"['Fast Food', 'Restaurants', 'Food', 'Desserts', 'Sandwiches', 'Ice Cream & Frozen Yogurt']",2.5
gOOfBSBZlffCkQ7dr7cpdw,Chica,"['Restaurants', 'Wine Bars', 'Mexican', 'Bars', 'Nightlife', 'Latin American']",4.5
QH1lePb3lwTKRF_OXH_6uw,Opa Restaurant,"['Restaurants', 'Greek', 'Mediterranean']",3.5
NEZCr0zLIPNYWNF57KsJJQ,Ninja Teriyaki - Sushi 2 Go,"['Food', 'Japanese Curry', 'Restaurants', 'Ramen', 'Fast Food', 'Noodles', 'Izakaya', 'Sushi Bars', 'Japanese', 'Specialty Food', 'Ethnic Food']",4.0
Fkj8vJocYilePMZv2y54WA,Laurita's Taco Shop,"['Mexican', 'Breakfast & Brunch', 'Restaurants']",3.5
QF2P3oJqCJC9z0TPDDFVxw,DJ's Taco Bar,"['Specialty Food', 'Tex-Mex', 'Food', 'Ethnic Food', 'Restaurants', 'Tacos', 'Mexican']",4.0
BSGy3c4voXZ5ntOi2fJwjg,Panini Cafe,"['Sandwiches', 'Restaurants', 'Kosher']",4.0
oupRStsBHVRsxhrEm8-DgA,Subway,"['Fast Food', 'Sandwiches', 'Restaurants']",3.0
CxxK9bqJLKb3zlB7RzkKGQ,City Lights Bar And Grill,"['Bars', 'Restaurants', 'Lounges', 'Nightlife', 'Arts & Entertainment', 'Jazz & Blues', 'American (Traditional)']",3.5
Cduw9GWnZ_ZvsACVVrlkEA,La Reina Mexican Food & Bakery,"['Mexican', 'Food', 'Bakeries', 'Restaurants']",3.0
lAADTWyB91S2Ch0iWqbh1w,Long John Silver's,"['Fast Food', 'Restaurants', 'Seafood']",2.0
fHNWz_t5jM5MP8o19flX8w,Port of Subs,"['Restaurants', 'Delis', 'Sandwiches']",3.5
6_KCUxu2kOgP-pRnSNXG8Q,Food Express,"['Chinese', 'Restaurants']",3.0
Rw-xnNlDuwekyMw_THUfGg,Sports Deli,"['Restaurants', 'Delis', 'Cafes', 'Sandwiches']",3.0
uz_oEvOowbX8xWEQkGyZxA,Dragonfly,"['Sushi Bars', 'Restaurants', 'Asian Fusion']",3.5
nCjsK9-_xH0bxuEqdAc8TA,Budweiser Racing Track Bar & Grill,"['American (Traditional)', 'Restaurants']",2.5
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,"['Restaurants', 'Bakeries', 'Macarons', 'Specialty Food', 'French', 'Food', 'Desserts']",4.0
H8qpFitIesth86zqR4cwYg,Jean Philippe Patisserie,"['Specialty Food', 'Chocolatiers & Shops', 'Food', 'Desserts', 'Restaurants', 'Bakeries']",4.0
c5TOGBUCCUUNBPM7h_KbmQ,Fausto's Mexican Grill,"['Restaurants', 'Chicken Wings', 'Breakfast & Brunch', 'Mexican']",4.0
vl1aHp6pvnSmpoRQShWLjg,Lucille's Smokehouse Bar-B-Que,"['Smokehouse', 'Nightlife', 'American (Traditional)', 'Food', 'Restaurants', 'Bars', 'Southern', 'Barbeque']",3.5
5fSz08wFcBhCeCXh7sxG5A,Runway Cafe,"['Restaurants', 'American (New)']",4.5
BjH8Xepc10i6OhCDQdX6og,Emeril's New Orleans Fish House,"['Seafood', 'American (New)', 'Restaurants']",3.5
60k9jrzsQ-uO8dlQuUIjQg,Burger King,"['Fast Food', 'Burgers', 'Restaurants']",2.5
DzshamutZ350laV6Ji9xFQ,Cafe de Cebu,"['Nightlife', 'Restaurants', 'Seafood', 'Karaoke', 'Filipino', 'Hawaiian']",3.0
m9idUZWCBQB_owyaSeO2dw,Tacos El Rey,"['Food', 'Restaurants', 'Mexican']",4.0
MMvrkQsrZJviAz2sLd_voQ,Kung Fu Chef,"['Asian Fusion', 'Chinese', 'Restaurants']",3.5
Za7NNCyOPnwem4xATpKSbg,Cafe Rio,"['Restaurants', 'Mexican']",3.0
HtG4De1Xlv0I4igSgEEEPg,Big Mama's & Papa's Pizzeria,"['Pizza', 'Restaurants']",3.0
Ziqzfvpp2cpZAu0OwjiD5w,Hamada's Asiana,"['Japanese', 'Restaurants']",1.5
wZCdr3iLTE6aa9kiVxWJWQ,SLO-Boy,"['Restaurants', 'American (New)']",4.5
OM31QC8tyTOXZgK0FDz_hw,Del Taco,"['Restaurants', 'Mexican']",3.0
yQXnTWxh32HFonq6FI5kPQ,Meat Chix And Wieners,"['Food', 'Restaurants', 'Chicken Wings']",2.5
z2VJoa0l_QGFhl7YqiES6g,Cafe Volare,"['Italian', 'Food', 'Internet Cafes', 'Restaurants']",4.0
uz_pOxt-IForHNBcwUscJw,The Den LV,"['American (New)', 'Sports Bars', 'Nightlife', 'Bars', 'Restaurants']",4.0
makqSKZaz1aUipoWBW0BsA,Westin Las Vegas Hotel & Spa,"['Casinos', 'Hotels & Travel', 'Event Planning & Services', 'Hotels', 'Restaurants', 'Arts & Entertainment']",3.0
YPK024huhY2np5hJ_5qWCw,Cactus Jacks Saloon,"['Chicken Wings', 'Restaurants', 'Bars', 'Pizza', 'Beer', 'Wine & Spirits', 'Sports Bars', 'American (Traditional)', 'Food', 'Nightlife']",4.0
uUlq6chIVb0I8AehlET5bQ,Jack in the Box,"['Restaurants', 'Fast Food']",2.5
KTjfQxsQDKWP0dWXBCyXuA,Famous Dave's Bar-B-Que,"['Restaurants', 'Barbeque', 'Food']",3.5
LN0JGAl8Rr_r_5t_X8Kz6g,Fellini's Ristorante,"['Steakhouses', 'Pizza', 'Restaurants', 'Italian']",4.0
6tCMxC7Etf--WYEd-EiprA,Tostadas & Tacos,"['Restaurants', 'Food', 'Desserts', 'Mexican']",4.5
pFQaji0idkrzv5J-qTQ82Q,Golden Corral,"['Buffets', 'American (Traditional)', 'Restaurants']",3.0
_gMR_YdsMwwKy63-UwjdnA,Ohana Hawaiian BBQ,"['Chinese', 'Restaurants', 'Hawaiian', 'Barbeque']",4.0
BQJokxJ4y4s57i7Mn65pvA,Hecho en Vegas,"['Mexican', 'Restaurants']",3.5
cxqW47z7TWaCNVO1ZWXQpw,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches', 'Restaurants']",3.0
PbNKg8t_VNKzxPKydtkFDg,Checker's,"['Fast Food', 'Restaurants', 'Sandwiches', 'Burgers']",2.0
Nsi49BE_XsjJ0oOXwhH8hA,China Star Buffet,"['Chinese', 'Restaurants']",2.0
2eUMNQ2PNIAHyTqJ9HA4dQ,2010 Fusion Restaurant,"['Korean', 'Restaurants']",4.0
AN6HjBZeEcLgekQawgmS3w,Jack in the Box,"['Restaurants', 'Fast Food']",1.5
5UvAxXy6BBgyuxv0B3ztjA,888 Noodle Bar,"['Chinese', 'Szechuan', 'Thai', 'Restaurants', 'Asian Fusion']",3.0
bPfvv7TvMLxxA3__VomsxQ,Saddle N Spurs Saloon,"['Music Venues', 'Bars', 'Arts & Entertainment', 'Dive Bars', 'Restaurants', 'Country Dance Halls', 'American (Traditional)', 'Social Clubs', 'Performing Arts', 'Nightlife', 'Pubs']",4.0
UAEoomKQwpiFhaJSzrboQA,Bosa 1,"['Restaurants', 'Vietnamese']",4.0
2SfSzEd3B7WimeZac23zhg,Leoné Café,"['Breakfast & Brunch', 'Restaurants', 'Cafes', 'Food', 'Italian', 'Coffee & Tea']",4.0
pt-lpbRPiOBQlk_IWIn6iQ,Nestle Toll House Cafe by Chip,"['Cafes', 'Food', 'Bakeries', 'Coffee & Tea', 'Restaurants', 'Desserts']",3.5
El4FC8jcawUVgw_0EIcbaQ,MGM Grand Hotel,"['Restaurants', 'Arts & Entertainment', 'Hotels', 'Event Planning & Services', 'Casinos', 'Resorts', 'Hotels & Travel']",3.0
q-zZgXKAQFLEgMp9ZNllgQ,Umiya Sushi,"['Sushi Bars', 'Restaurants', 'Seafood', 'Japanese']",4.0
0APIz0O0c_XBDXQIWkJimA,King Solomon's Table,"['Restaurants', 'Mediterranean', 'Vegetarian', 'Kosher', 'Chinese']",4.0
oH84VXzObXpaC5ia2Tenpw,Esmeralda's Cafe,"['Salvadoran', 'Seafood', 'Mexican', 'Restaurants', 'Latin American']",4.0
A4yJu-Nq1n6nuLP6QKZkrw,El Pollo Loco,"['Mexican', 'Fast Food', 'Restaurants']",2.5
3-SRpK7tywhjeA_WQ_Z9_g,Monte's Pizza Restaurant,"['Pizza', 'Restaurants']",2.0
GKCX2DlxkbwY2DUu44u4rA,Super Mex Restaurant & Cantina,"['Restaurants', 'Mexican', 'Breakfast & Brunch']",3.0
tMYYSWyTppDcF070Hmy-kQ,Blue Ribbon Fried Chicken - Downtown Summerlin,"['Chicken Shop', 'American (New)', 'Restaurants', 'Chicken Wings', 'Fast Food']",3.5
p6pQDhvxLIP7xRIQ_HVR-w,Port of Subs,"['Sandwiches', 'Delis', 'Restaurants']",3.5
3pSUr_cdrphurO6m1HMP9A,J Karaoke Bar,"['Bars', 'American (New)', 'Karaoke', 'Nightlife', 'Asian Fusion', 'Cocktail Bars', 'Restaurants']",5.0
J7EUrh1q3lgENaoTrHZl_w,Ogden's Hops and Harvest,"['Restaurants', 'American (New)']",3.5
7RidnmyYyH0cfcX2x7buag,Siena Bistro,"['Active Life', 'Desserts', 'Tuscan', 'Restaurants', 'Italian', 'Food', 'Bistros', 'Golf', 'American (New)']",4.0
ZgPnRzWjQR5NtiauGBww7g,Great Harvest Bread Company,"['Cafes', 'Sandwiches', 'Breakfast & Brunch', 'Bakeries', 'Restaurants', 'Food']",4.0
zCuFlGmDGFyj3ytMfmnXEw,Long John Silver's,"['Restaurants', 'Seafood', 'Fast Food']",2.0
Bk7MkkqXlEpeQvpjTCx0Yg,Gamblers Cafe,"['Food', 'Bagels', 'Restaurants', 'Cafes', 'Sandwiches']",4.0
jBh399TajGcH28Zo2J1pHw,Shake Shack,"['American (Traditional)', 'Burgers', 'Restaurants', 'Food', 'Ice Cream & Frozen Yogurt']",3.5
KUOa1acSFn6DkO9jp-sn6A,Famous Dave's Bar-B-Que,"['Restaurants', 'Barbeque']",3.5
Ltx8EbTGiUlWLzZeoCzBXQ,Larson Air,"['Internet Cafes', 'Local Services', 'Home Cleaning', 'Home Services', 'Automotive', 'Interior Design', 'Restaurants', 'Hair Salons', 'Heating & Air Conditioning/HVAC', 'Pizza', 'Food', 'Beauty & Spas', 'Aircraft Repairs', 'Airsoft', 'Active Life', 'Auto Repair', 'Air Duct Cleaning']",2.0
tZEW8ESjrVmNGXvPnrR97w,Hot Feel,"['Chinese', 'Asian Fusion', 'Restaurants']",3.5
d2IDbGP7tT8C6vBtxdpmLg,Baja Fresh,"['Tex-Mex', 'Restaurants', 'Fast Food', 'Mexican']",2.5
juhlDDR-L_TgSPU5FVHIpQ,Joseph's Cuisine,"['Middle Eastern', 'Restaurants', 'Mediterranean']",3.0
HUKbH7r9TBJPri6LJbBKtw,Tacos Mexico,"['Restaurants', 'Mexican']",3.0
Ad_-9GuDFTEjAsSQ3PXLOw,Subway,"['Sandwiches', 'Restaurants', 'Fast Food']",3.0
wyPkRQg3F5Yz2WqRFax7-g,Munchbar,"['Restaurants', 'American (Traditional)']",3.0
Md6895ZtS3FA8a0pUaH6nw,America,"['American (Traditional)', 'Restaurants', 'Breakfast & Brunch', 'American (New)', 'Burgers']",3.0
Xj7DIGRHEchJ-VVdISazQQ,Javier's,"['Nightlife', 'Mexican', 'Bars', 'Restaurants']",4.0
fq6qlXprwSzSUr0RKE_0rA,Taco Maker,"['Mexican', 'Restaurants']",3.0
h19bR52xQ9fQWGMTSbjnbw,BG Bistro,"['Ethnic Food', 'American (Traditional)', 'Food', 'Mediterranean', 'Specialty Food', 'Restaurants', 'Modern European']",4.5
u12EUBQJoPDtyPQyKa7zTw,Sicilian Pizza II,"['Pizza', 'Restaurants']",1.5
35tWXOOJpWB2feUAEJyJyg,Taco Bell,"['Restaurants', 'Fast Food', 'Mexican']",3.5
JXWDWoW4dDGcbaU2BQq8Og,La Playita Restaurant,"['Mexican', 'Seafood', 'Restaurants']",4.5
ZBkLGYOvUlmmQvkvp7AHHA,Bazic Bar & Restoyaky,"['Nightlife', 'Asian Fusion', 'Karaoke', 'Korean', 'Restaurants']",3.5
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joël Robuchon,"['French', 'Restaurants']",4.5
j61zSbBRrNQPG4p-cydSmQ,Trader Vic's,"['Hawaiian', 'Nightlife', 'Restaurants', 'Bars']",3.0
8Yz1eFsaUy-ny3B6YZDOrg,Outback Steakhouse,"['Restaurants', 'Steakhouses']",3.5
lTixk1IT-D4hoMZ6LgoyHQ,The Barrymore,"['Restaurants', 'American (New)', 'Steakhouses']",4.0
JIG5xGUdWbaaPeo3MDonYg,Very Venice,"['Bars', 'Nightlife', 'Restaurants']",3.5
dKdApYVFDSNYsNOso6NYlA,White Castle,"['Fast Food', 'Breakfast & Brunch', 'Restaurants', 'Burgers']",3.0
Ei21gZXbsXbJlWL0QxLVzA,Domino's Pizza,"['Chicken Wings', 'Pizza', 'Restaurants', 'Sandwiches']",2.5
r-jaMF7dyyaiOXlcmQJRdQ,Jersey Mike's Subs,"['Restaurants', 'Delis', 'Sandwiches', 'Fast Food']",3.5
C2tt_-1YE4X2T7azXEF7IQ,Costco Food Court,"['Fashion', 'Restaurants', 'Department Stores', 'Food Court', 'Shopping']",4.5
8KsMtzkmKgNsiVWyeeYQYw,Las Vegas Chinatown Plaza,"['Shopping Centers', 'Chinese', 'Shopping', 'Restaurants']",3.5
AurgTYGyCItvvgFp9NQBag,Subway,"['Restaurants', 'Sandwiches', 'Fast Food']",2.5
ncEJaX_79zZGSS1NQNzu4A,McDonald's,"['Fast Food', 'Restaurants', 'Burgers']",1.5
cKXMA7AoyvrFKaZzNOp0nA,Tuscany Gardens,"['Restaurants', 'Desserts', 'Italian', 'Food', 'Breakfast & Brunch']",4.0
